Administrator,FundID,Fund,Date,UnitPrice,CurrencyCode
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,20/04/2014,0.872576177,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,21/04/2014,0.872576177,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,22/04/2014,0.876161098,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,23/04/2014,0.884207726,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,24/04/2014,0.88567549,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,25/04/2014,0.888711989,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,26/04/2014,0.888711989,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,27/04/2014,0.888711989,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,28/04/2014,0.884418786,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,29/04/2014,0.881542563,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,30/04/2014,0.885270655,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,01/05/2014,0.884587348,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,02/05/2014,0.886004448,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,03/05/2014,0.886004448,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,04/05/2014,0.886004448,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,05/05/2014,0.886004448,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,06/05/2014,0.888636351,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,07/05/2014,0.886957645,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,08/05/2014,0.883499324,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,09/05/2014,0.886695921,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,10/05/2014,0.886695921,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,11/05/2014,0.886695921,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,12/05/2014,0.887269616,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,13/05/2014,0.888855517,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,14/05/2014,0.894202948,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,15/05/2014,0.896944225,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,16/05/2014,0.895080209,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,17/05/2014,0.895080209,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,18/05/2014,0.895080209,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,19/05/2014,0.885726094,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,20/05/2014,0.885877907,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,21/05/2014,0.886974394,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,22/05/2014,0.884638131,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,23/05/2014,0.890069962,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,24/05/2014,0.890069962,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,25/05/2014,0.890069962,GBP
Omnis,0P0000Y385.L,Omnis Managed Balanced B Inc - 0P0000Y385.L,26/05/2014,0.890069962,GBP
